company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/dragonplay,Dragonplay,|Social Games|Android|Games|,Games,ISR,,Tel Aviv,Tel Aviv,/organization/bally-technologies,Bally Technologies,|Games|,Games,USA,NV,Las Vegas,Las Vegas,6/5/2014 0:00,2014-06,2014-Q2,2014,100000000,USD
/organization/dream-pharma-corp,Dream Pharma Corp,|Pharmaceuticals|,Pharmaceuticals,KOR,,Seoul,Seoul,/organization/alvogen,Alvogen,|Pharmaceuticals|,Pharmaceuticals,USA,NJ,NJ - Other,Pine Brook,8/6/2014 0:00,2014-08,2014-Q3,2014,187000000,USD
/organization/dresser-rand-group-inc,"Dresser Rand Group, Inc",|Oil and Gas|,Oil and Gas,USA,TX,Houston,Houston,/organization/siemens,Siemens,|Clean Energy|Automotive|Hardware + Software|,Clean Energy,DEU,,Munich,Munich,9/21/2014 0:00,2014-09,2014-Q3,2014,7600000000,USD
/organization/drivetrain-agency,Drivetrain Agency,|Corporate Wellness|Apps|,Apps,USA,MN,Minneapolis,Minneapolis,/organization/slyce,Slyce,|Curated Web|,Curated Web,CAN,,CAN - Other,,10/21/2014 0:00,2014-10,2014-Q4,2014,3500000,USD
/organization/droidsecurity,DroidSecurity,|Mobile Security|Software|Android|Security|,Mobile Security,ISR,,Tel Aviv,Tel Aviv,/organization/avg,AVG Technologies,|Software|Security|,Software,USA,MA,Boston,Chelmsford,11/10/2010 0:00,2010-11,2010-Q4,2010,9400000,USD
/organization/dropcam,Dropcam,|Video|Hardware|Security|Software|,Video,USA,CA,SF Bay Area,San Francisco,/organization/nest-labs,Nest Labs,|Home Automation|,Home Automation,USA,CA,SF Bay Area,Palo Alto,6/20/2014 0:00,2014-06,2014-Q2,2014,555000000,USD
/organization/drugstore-com,Drugstore.com,|E-Commerce|,E-Commerce,USA,WA,Seattle,Bellevue,/organization/walgreens,Walgreens,|Photography|Health and Wellness|,Photography,USA,IL,Chicago,Deerfield,3/24/2011 0:00,2011-03,2011-Q1,2011,409000000,USD
/organization/drugstore-com,Drugstore.com,|E-Commerce|,E-Commerce,USA,WA,Seattle,Bellevue,/organization/walgreens,Walgreens,|Photography|Health and Wellness|,Photography,USA,IL,Chicago,Deerfield,3/24/2011 0:00,2011-03,2011-Q1,2011,409000000,USD
/organization/ds-services-of-america,DS Services of America,|Water|Water Purification|Food Processing|,Water Purification,USA,GA,Atlanta,Atlanta,/organization/cott-corp,Cott Corp.,|Food Processing|,Food Processing,CAN,ON,Toronto,Mississauga,11/6/2014 0:00,2014-11,2014-Q4,2014,1250000000,USD
/organization/ds3-datavaulting,DS3 DataVaulting,|Enterprise Software|,Enterprise Software,USA,VA,"Washington, D.C.",Chantilly,/organization/terremark-worldwide,Terremark Worldwide,|Software|,Software,USA,FL,Miami,Miami,11/12/2009 0:00,2009-11,2009-Q4,2009,11500000,USD
/organization/dst-global,DST Global,|Software|,Software,GBR,,Surbiton,Surbiton,/organization/ss-c-technologies,SS&C Technologies,|Software|,Software,USA,CT,Hartford,Windsor,12/2/2014 0:00,2014-12,2014-Q4,2014,95000000,USD
/organization/ducksboard,Ducksboard,|Developer APIs|Web Tools|Software|Web Development|Analytics|,Developer APIs,ESP,,Barcelona,Barcelona,/organization/new-relic,New Relic,|SaaS|Cloud Computing|Software|,SaaS,USA,CA,SF Bay Area,San Francisco,10/8/2014 0:00,2014-10,2014-Q4,2014,2300000,USD
/organization/dukenet-communications,DukeNet Communications,|Mobile|,Mobile,USA,NC,Charlotte,Charlotte,/organization/time-warner-cable,Time Warner Cable,|Entertainment|Television|Cable|News|,Cable,USA,VA,"Washington, D.C.",Herndon,10/7/2013 0:00,2013-10,2013-Q4,2013,600000000,USD
/organization/dunenetworks,DuneNetworks,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,/organization/broadcom,Broadcom,|Semiconductors|Mobile|,Semiconductors,USA,CA,Anaheim,Irvine,11/30/2009 0:00,2009-11,2009-Q4,2009,178000000,USD
/organization/duocort-pharma,DuoCort Pharma,|Biotechnology|,Biotechnology,SWE,,Malmo,Helsingborg,/organization/viropharma,ViroPharma,|Pharmaceuticals|Biotechnology|,Pharmaceuticals,USA,PA,Philadelphia,Exton,10/27/2011 0:00,2011-10,2011-Q4,2011,164000000,USD
/organization/dupont-photonics,DuPont Photonics Technologies,|Semiconductors|,Semiconductors,USA,MA,Boston,Wilmington,/organization/enablence-technologies,Enablence Technologies,|Semiconductors|,Semiconductors,CAN,ON,Ottawa,Ottawa,7/10/2008 0:00,2008-07,2008-Q3,2008,4700000,USD
/organization/dura-line,Dura-Line,|Manufacturing|,Manufacturing,USA,TN,Knoxville,Knoxville,/organization/mexichem,Mexichem,|Manufacturing|,Manufacturing,MEX,,Mexico City,Tlalnepantla,8/18/2014 0:00,2014-08,2014-Q3,2014,630000000,USD
/organization/duracell,Duracell,|Consumer Goods|Batteries|Hardware + Software|,Batteries,USA,TN,TN - Other,Bethel Springs,/organization/berkshire-hathaway-corp,Berkshire Hathaway Corp.,|Insurance|,Insurance,USA,NE,Omaha,Omaha,11/13/2014 0:00,2014-11,2014-Q4,2014,4700000000,USD
/organization/durata-therapeutics,Durata Therapeutics,|Pharmaceuticals|Health Care|Biotechnology|,Pharmaceuticals,USA,CT,Hartford,Branford,/organization/actavis,Actavis,|Pharmaceuticals|Biotechnology|,Biotechnology,USA,NJ,Newark,Parsippany,10/6/2014 0:00,2014-10,2014-Q4,2014,675000000,USD
/organization/dvs-sciences,DVS Sciences,|Manufacturing|,Manufacturing,USA,CA,SF Bay Area,Sunnyvale,/organization/fluidigm,Fluidigm,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,South San Francisco,1/29/2014 0:00,2014-01,2014-Q1,2014,207500000,USD
/organization/dynamic-learning-services,Dynamic Learning Services,|Training|Education|,Training,AUS,,Sydney,Terrigal,/organization/icollege,iCollege,|Education|,Education,AUS,,Perth,Perth,10/20/2014 0:00,2014-10,2014-Q4,2014,4000000,USD
/organization/dynatech-hosting,DynaTech-Hosting,|Web Hosting|,Web Hosting,,,,,/organization/dewpixel-hosting,DewPixel-Hosting,|Web Hosting|,Web Hosting,USA,NY,New York City,New York,9/1/2009 0:00,2009-09,2009-Q3,2009,10000,USD
/organization/dynatrace-software,dynaTrace software,|Apps|Software|,Software,USA,MA,Boston,Waltham,/organization/compuware,Compuware,|Enterprise Software|Information Technology|Testing|Consulting|Services|Software|,Enterprise Software,USA,MI,Detroit,Detroit,7/6/2011 0:00,2011-07,2011-Q3,2011,256000000,USD
/organization/eink,E Ink,|Hardware + Software|,Hardware + Software,USA,MA,Boston,Cambridge,/organization/prime-view-international,E Ink Holdings,|Biotechnology|,Biotechnology,TWN,,Taiwan,Hsinchu,12/23/2009 0:00,2009-12,2009-Q4,2009,500000000,USD
/organization/e-insurance-services,E Insurance Services,|Enterprise Software|,Enterprise Software,GBR,,Bristol,Bristol,/organization/brightside-group,Brightside Group,|Enterprise Software|,Enterprise Software,GBR,,Bristol,Bristol,12/1/2008 0:00,2008-12,2008-Q4,2008,7100000,USD
/organization/e-box-blogo-it,E-Box - Blogo.it,|Curated Web|,Curated Web,ITA,,Milan,Milan,/organization/populis,Populis,|Digital Media|Portals|Entertainment|Media|Advertising|,Digital Media,IRL,,Dublin,Dublin,1/17/2011 0:00,2011-01,2011-Q1,2011,6000000,EUR
/organization/e-dialog,e-dialog,|Optimization|Analytics|Consulting|,Optimization,AUT,,Vienna,Vienna,/organization/gsi-commerce,GSI Commerce,|Enterprise Software|,Enterprise Software,ESP,,Barcelona,Barcelona,1/28/2008 0:00,2008-01,2008-Q1,2008,157000000,USD
/organization/e-register,E-register,|Enterprise Software|,Enterprise Software,GBR,,Bath,Bath,/organization/loss-management-group,Loss Management Group,|Consulting|,Consulting,,,,,5/8/2009 0:00,2009-05,2009-Q2,2009,453000,USD
/organization/e-co,e.co,|Curated Web|,Curated Web,,,,,/organization/b52-media,B52 Media,|Curated Web|,Curated Web,,,,,6/10/2010 0:00,2010-06,2010-Q2,2010,81000,USD
/organization/eagle-test-systems,Eagle Test Systems,|Health Care|,Health Care,USA,IL,Chicago,Buffalo Grove,/organization/teradyne,Teradyne,|Semiconductors|,Semiconductors,USA,MA,Boston,North Reading,9/1/2008 0:00,2008-09,2008-Q3,2008,361180000,USD
/organization/eaglepicher-technologies,EaglePicher Technologies,|Defense|,Defense,USA,MO,MO - Other,Joplin,/organization/om-group,OM Group,,,USA,OH,Cleveland,Cleveland,12/23/2009 0:00,2009-12,2009-Q4,2009,171900000,USD
/organization/eagleview-technologies,EagleView Technologies,|Software|,Software,,,,,/organization/verisk-analytics,Verisk Analytics,|Technology|Public Relations|,Technology,USA,NJ,Newark,Jersey City,1/16/2014 0:00,2014-01,2014-Q1,2014,650000000,USD
/organization/earthbound,Earthbound,|Hospitality|,Hospitality,USA,CA,SF Bay Area,San Juan Bautista,/organization/whitewave-foods,WhiteWave Foods,|Specialty Foods|Consumer Goods|Hospitality|,Consumer Goods,USA,CO,Denver,Broomfield,12/9/2013 0:00,2013-12,2013-Q4,2013,600000000,USD
/organization/eastern-insurance-holdings,Eastern Insurance Holdings,|Insurance|Finance|,Insurance,USA,PA,Harrisburg,Lancaster,/organization/proassurance,ProAssurance,|Finance|,Finance,USA,AL,Birmingham,Birmingham,1/2/2014 0:00,2014-01,2014-Q1,2014,205000000,USD
/organization/easytobook-com,Easytobook.com,|Travel|E-Commerce|,Travel,NLD,,Amsterdam,Amsterdam,/organization/makemytrip-com,MakeMyTrip.com,|Transportation|Travel|,Transportation,IND,,New Delhi,Gurgaon,2/6/2014 0:00,2014-02,2014-Q1,2014,5000000,USD
/organization/eaton-national-bank-trust-co,Eaton National Bank & Trust Co,|Finance|,Finance,USA,OH,Dayton,Eaton,/organization/lcnb-national-bank,LCNB National Bank,|Finance|,Finance,USA,OH,Cincinnati,Lebanon,10/28/2013 0:00,2013-10,2013-Q4,2013,24750000,USD
/organization/ebates,Ebates,|Coupons|Online Shopping|E-Commerce|,Coupons,USA,CA,SF Bay Area,San Francisco,/organization/rakuten,Rakuten,|Travel|World Domination|E-Commerce|Curated Web|,Travel,JPN,,Tokyo,Tokyo,9/8/2014 0:00,2014-09,2014-Q3,2014,1000000000,USD
/organization/ebix-health,Ebix Health,|Software|,Software,USA,PA,Pittsburgh,Pittsburgh,/organization/ebix,Ebix,|Software|,Software,USA,GA,Atlanta,Atlanta,7/31/2008 0:00,2008-07,2008-Q3,2008,23870000,USD
/organization/eclipse-electronic-systems,Eclipse Electronic Systems,|Hardware + Software|,Hardware + Software,USA,TX,Dallas,Richardson,/organization/esterline,Esterline,|Hardware + Software|,Hardware + Software,USA,WA,Seattle,Bellevue,1/3/2011 0:00,2011-01,2011-Q1,2011,120000000,USD
/organization/ecoatm,ecoATM,|Clean Technology|,Clean Technology,USA,CA,San Diego,San Diego,/organization/outerwall,Outerwall,|Consumers|,Consumers,USA,WA,Seattle,Bellevue,7/2/2013 0:00,2013-07,2013-Q3,2013,350000000,USD
/organization/ecom-recruitment,ECOM Recruitment,|Consulting|,Consulting,,,,,/organization/interquest-group,InterQuest Group,|Consulting|,Consulting,GBR,,London,London,11/27/2013 0:00,2013-11,2013-Q4,2013,7000000,GBP
/organization/ecova,Ecova,|Energy Storage|Energy Management|Energy|,Energy Management,USA,WA,Spokane,Spokane,/organization/cofely,Cofely,,,DEU,,Cologne,Köln,5/30/2014 0:00,2014-05,2014-Q2,2014,335000000,USD
/organization/edgecast,EdgeCast Networks,|Content|Content Delivery|Web Hosting|,Content,USA,CA,Los Angeles,Santa Monica,/organization/verizon,Verizon Communications,|Mobile|,Mobile,USA,NY,New York City,New York,12/9/2013 0:00,2013-12,2013-Q4,2013,350000000,USD
/organization/edgen-group,Edgen Group,|Infrastructure|Energy|Manufacturing|,Manufacturing,USA,LA,Baton Rouge,Baton Rouge,/organization/sumitomo-corporation,Sumitomo Corporation,|Chemicals|Energy|Trading|Oil & Gas|,Trading,JPN,,Tokyo,Tokyo,10/2/2013 0:00,2013-10,2013-Q4,2013,1200000000,USD
/organization/edmentum,Edmentum,|Enterprise Software|,Enterprise Software,USA,MN,Minneapolis,Bloomington,/organization/thoma-bravo,Thoma Bravo,|Application Performance Monitoring|Cyber Security|Software|Enterprise Software|,Cyber Security,USA,IL,Chicago,Chicago,3/26/2010 0:00,2010-03,2010-Q1,2010,143000000,USD
/organization/eds,EDS,|Enterprise Software|,Enterprise Software,USA,TX,Dallas,Plano,/organization/hewlett-packard,Hewlett-Packard,|Information Technology|Curated Web|,Curated Web,USA,CA,SF Bay Area,Palo Alto,5/13/2008 0:00,2008-05,2008-Q2,2008,13900000000,USD
/organization/edwards-group,Edwards Group,|Manufacturing|Semiconductors|,Semiconductors,GBR,,London,Crawley,/organization/atlas-copco,Atlas Copco,|Industrial|Manufacturing|,Industrial,IND,,Pune,Pune,8/19/2013 0:00,2013-08,2013-Q3,2013,1600000000,USD
/organization/efficient-frontier,Efficient Frontier,|Advertising|,Advertising,USA,CA,SF Bay Area,Sunnyvale,/organization/adobe-systems,Adobe Systems,|Image Recognition|Design|Photo Editing|Creative|Software|,Photo Editing,USA,CA,SF Bay Area,San Jose,11/30/2011 0:00,2011-11,2011-Q4,2011,400000000,USD
/organization/egistics,eGistics,|Enterprises|Enterprise Software|,Enterprise Software,USA,TX,Dallas,Dallas,/organization/top-image-systems,Top Image Systems,|Enterprise Software|,Enterprise Software,USA,NY,New York City,New York,7/8/2014 0:00,2014-07,2014-Q3,2014,18000000,USD
/organization/eglue-business-technologies,Eglue Business Technologies,|Software|,Software,GBR,,London,London,/organization/nice-systems,NICE Systems,|Enterprise Software|,Enterprise Software,ISR,,Tel Aviv,Ra'anana,6/10/2010 0:00,2010-06,2010-Q2,2010,35000000,USD
/organization/einstein-noah-restaurant-group,Einstein Noah Restaurant Group,|Restaurants|,Restaurants,USA,CO,Denver,Lakewood,/organization/joh-a-benckiser,Joh. A. Benckiser,,,,,,,9/29/2014 0:00,2014-09,2014-Q3,2014,374000000,USD
/organization/eisai-co,Eisai,|Biotechnology|,Biotechnology,JPN,,Tokyo,Tokyo,/organization/sarepta-therapeutics,Sarepta Therapeutics,|Biotechnology|,Biotechnology,USA,MA,Boston,Cambridge,7/7/2014 0:00,2014-07,2014-Q3,2014,25000000,USD
/organization/ekos-corporation,EKOS Corporation,|Health Care|,Health Care,USA,WA,Seattle,Bothell,/organization/btg,BTG,,,GBR,,London,London,5/23/2013 0:00,2013-05,2013-Q2,2013,220000000,USD
/organization/ekr-therapeutics,EKR Therapeutics,|Biotechnology|,Biotechnology,USA,NJ,Newark,Bedminster,/organization/cornerstone-therapeutics,Cornerstone Therapeutics,|Biotechnology|,Biotechnology,USA,NC,Raleigh,Cary,5/15/2012 0:00,2012-05,2012-Q2,2012,150000000,USD
/organization/el-paso-corporation,El Paso Corporation,|Clean Energy|,Clean Energy,USA,TX,Houston,Houston,/organization/kinder-morgan,Kinder Morgan Energy,|Natural Gas Uses|Clean Technology|,Natural Gas Uses,USA,TX,Houston,Houston,1/1/2011 0:00,2011-01,2011-Q1,2011,21,USD
/organization/elan-corporation,Elan Corporation,|Biotechnology|,Biotechnology,IRL,,Dublin,Dublin,/organization/perrigo,Perrigo,|Biotechnology|,Biotechnology,USA,MI,Kalamazoo,Allegan,8/5/2013 0:00,2013-08,2013-Q3,2013,8600000000,USD
/organization/elder-pharamaceuticals,Elder Pharamaceuticals,|Manufacturing|,Manufacturing,IND,,Mumbai,Mumbai,/organization/torrent-pharmaceuticals,Torrent Pharmaceuticals,|Biotechnology|,Biotechnology,IND,,Ahmedabad,Ahmedabad,12/13/2013 0:00,2013-12,2013-Q4,2013,321800000,USD
/organization/elder-pharamaceuticals,Elder Pharamaceuticals,|Manufacturing|,Manufacturing,IND,,Mumbai,Mumbai,/organization/sanofi-aventis,Sanofi Aventis,|Biotechnology|,Biotechnology,FRA,,Paris,Paris,11/17/2013 0:00,2013-11,2013-Q4,2013,351000000,USD
/organization/eldorado,Eldorado,|Mobile|,Mobile,,,,,/organization/mobile-telesystems-ojsc,Mobile TeleSystems OJSC,|Mobile|,Mobile,RUS,,Moscow,Moscow,4/4/2009 0:00,2009-04,2009-Q2,2009,22900000,USD
/organization/elemental-energy,Elemental Energy,|Clean Technology|,Clean Technology,USA,HI,HI - Other,Kailua Kona,/organization/rgs-energy,RGS Energy,|Clean Technology|,Clean Technology,USA,CO,Denver,Louisville,3/27/2014 0:00,2014-03,2014-Q1,2014,19000000,USD
/organization/elevation-pharmaceuticals,Elevation Pharmaceuticals,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/sunovion-pharmaceuticals,Sunovion Pharmaceuticals,|Biotechnology|,Biotechnology,USA,MA,Boston,Marlborough,8/30/2012 0:00,2012-08,2012-Q3,2012,430000000,USD
/organization/eloqua,Eloqua,|Marketing Automation|B2B|Sales and Marketing|Enterprise Software|,Enterprise Software,USA,VA,"Washington, D.C.",Vienna,/organization/oracle,Oracle Corporation,|Software|Hardware|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,12/20/2012 0:00,2012-12,2012-Q4,2012,871000000,USD
/organization/elpida-memory,Elpida Memory,|Manufacturing|,Manufacturing,JPN,,Tokyo,Tokyo,/organization/micron-technology,Micron Technology,|Semiconductors|,Semiconductors,USA,ID,Boise,Boise,7/31/2013 0:00,2013-07,2013-Q3,2013,2000000000,USD
/organization/embanetcompass,EmbanetCompass,|Development Platforms|Universities|Education|,Universities,USA,IL,Chicago,Elk Grove Village,/organization/pearson,Pearson Education,|Education|Software|,Education,DEU,,DEU - Other,England,10/16/2012 0:00,2012-10,2012-Q4,2012,650000000,USD
/organization/ember,Ember,|Real Time|Video|Mobile|,Real Time,USA,CA,Anaheim,Irvine,/organization/silicon-laboratories,Silicon Laboratories,|Hardware + Software|,Hardware + Software,USA,AL,Huntsville,Huntsville,5/21/2012 0:00,2012-05,2012-Q2,2012,72000000,USD
/organization/emotion,eMotion,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/opentext,OpenText,|Ediscovery|Enterprises|Business Development|CRM|Software|,CRM,CAN,ON,Toronto,Waterloo,7/10/2008 0:00,2008-07,2008-Q3,2008,3600000,USD
/organization/employers-holdings,Employers Holdings,|Insurance|Finance|,Finance,USA,NV,Reno - Sparks,Reno,/organization/employers-holdings,Employers Holdings,|Insurance|Finance|,Finance,USA,NV,Reno - Sparks,Reno,1/1/2008 0:00,2008-01,2008-Q1,2008,35000000,USD
/organization/enable-semiconductors,Enable Semiconductors,|Semiconductors|,Semiconductors,,,,,/organization/integrated-silicon-solution,Integrated Silicon Solution,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,San Jose,4/27/2009 0:00,2009-04,2009-Q2,2009,3500000,USD
/organization/encompass-home-health,Encompass Home Health,|Medical|Hospitals|Health Care|,Hospitals,USA,TX,Dallas,Dallas,/organization/healthsouth-corporation,HealthSouth Corporation,,,USA,AL,Birmingham,Birmingham,11/24/2014 0:00,2014-11,2014-Q4,2014,750000000,USD
/organization/encysive-pharmaceuticals,Encysive Pharmaceuticals,|Biotechnology|,Biotechnology,USA,TX,Houston,Houston,/organization/pfizer,Pfizer,|Biotechnology|,Biotechnology,USA,NY,New York City,New York,2/20/2008 0:00,2008-02,2008-Q1,2008,195000000,USD
/organization/endosee,Endosee,|Bioinformatics|Biotechnology|,Bioinformatics,USA,CA,SF Bay Area,Los Altos,/organization/the-cooper-companies-inc,The Cooper Companies Inc.,,,USA,CA,SF Bay Area,Pleasanton,10/8/2014 0:00,2014-10,2014-Q4,2014,44000000,USD
/organization/endosense,Endosense,|Biotechnology|Health Care|,Biotechnology,CHE,,Geneva,Geneva,/organization/st-jude-medical,St. Jude Medical,|Medical Devices|,Medical Devices,USA,MN,Minneapolis,Saint Paul,8/13/2013 0:00,2013-08,2013-Q3,2013,170000000,USD
/organization/energy-micro,Energy Micro,|Semiconductors|,Semiconductors,NOR,,Oslo,Oslo,/organization/silicon-laboratories,Silicon Laboratories,|Hardware + Software|,Hardware + Software,USA,AL,Huntsville,Huntsville,6/7/2013 0:00,2013-06,2013-Q2,2013,170000000,USD
/organization/energy-systems,Energy Systems,|Clean Technology|,Clean Technology,USA,NE,Omaha,Omaha,/organization/nrg-yield,NRG Yield,|Electronics|Clean Technology|,Electronics,USA,NJ,Newark,Princeton,12/3/2013 0:00,2013-12,2013-Q4,2013,120000000,USD
/organization/energysouth,EnergySouth,|Clean Energy|,Clean Energy,USA,AL,Mobile,Mobile,/organization/sempra-energy,Sempra Energy,|Oil|Clean Energy|,Clean Energy,USA,CA,San Diego,San Diego,1/1/2008 0:00,2008-01,2008-Q1,2008,510,USD
